id,name,org_type,industry,website,address,notes,created_at,updated_at
1243,아이엠투자파트너스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1244,아쿠아프로,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1245,아쿠아프로㈜,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1246,아쿠온,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1247,야놀자,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1248,야놀자F&B솔루션,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1249,야놀자에프앤비솔루션,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1250,야놀자클라우드,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1251,에르코스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1252,에브리씽벗,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1253,에스엠해썸,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1254,엔씽,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1255,엔피케이,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1256,엠바이옴쎄라퓨틱스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1257,연구혁신청(BRIN),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1258,연세대 식품영양학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1259,연세대학교 식품영양학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1260,예산군 바이오글로벌사업화지원센터,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1261,오리온,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1262,오션클러스터,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1263,오아시스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1264,올곧,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1265,와드(캐치테이블),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1266,우아한 형제들,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1267,우아한형제들,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1268,월드푸드테크협의회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1269,웰프렌,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1270,위드라이크,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1271,위미트,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1272,유라시아파트너스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1273,유라시아파트너즈,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1274,유엔산업개발기구,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1275,유엔산업개발기구(UNIDO),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1276,율촌화학기술연구소,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1277,은하수산,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1278,의성군,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1279,이그니스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1280,이그린글로벌,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1281,이화여대,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1282,이화여자대학교 국제대학원(세네갈),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1283,이화여자대학교 식품공학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1284,이화여자대학교 식품생명공학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1285,이화여자대학교 식품영양학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1286,장충동왕족발,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1287,재능대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1288,전)KT,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1289,전국영양교사협회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1290,전남농업기술원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1291,전남대학교 식품공학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1292,전남대학교 푸드테크학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1293,전남바이오산업진흥원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1294,전북농업기술원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1295,전북대학교 푸드테크학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1296,전북바이오융합산업진흥원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1297,전주대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1298,전주대학교 / GSCRO,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1299,전주대학교 푸드테크학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1300,정저우대 (중국),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1301,정저우대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1302,제주관광대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1303,제주대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1304,제주대학교 식품공학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1305,제주도 식품산업과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1306,제주바솔트,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1307,제주산업융합원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1308,제주산학융합원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1309,제주테크노파크,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1310,제주특별자치도,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1311,주한네덜란드대사관,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1312,중소기업푸드테크협회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1313,쥬비스 다이어트,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1314,지보단,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1315,창원대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1316,초기투자액설러레이터협회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1317,초기투자액셀러레이터협회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1318,춘천감자빵,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1319,춘천바이오산업진흥원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1320,충북대학교 공업화학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1321,카이스트,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1322,카이스트 전산학부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1323,코니멀하우스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1324,코러싱,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1325,쿠팡 풀필먼트,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1326,크레오코리아,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1327,크로프트,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1328,텔로팜,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1329,툴젠,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1330,트릿지,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1331,티오더,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1332,팜넷협동조합,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1333,팜에이트,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1334,퍼밋,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1335,포스코인터네셔널,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1336,포스코홀딩스 신기술사업투자담당,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1337,포스텍,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1338,포항공과대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1339,포항공과대학교 푸드테크학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1340,포항공대,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1341,포항공대 푸드테크학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1342,포항소재산업진흥원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1343,포항시,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1344,폴라리스3D,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1345,풀무원생활건강,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1346,프레시지,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1347,프리바 아시아 (네덜란드),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1348,피치,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1349,하림,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1350,하림지주,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1351,하림지주 전략기획,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1352,하이투자파트너스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1353,한국 AIㆍ로봇산업협회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1354,한국경제,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1355,한국과학기술원(KAIST) 전산학부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1356,한국과학기자협회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1357,한국급식학회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1358,한국농수산대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1359,한국농식품법률제도연구소,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1360,한국농촌경제연구원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1361,한국농촌경제연구원/서울대학교 아시아연구소,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1362,한국로봇산업진흥원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1363,한국바이오특화센터협의회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1364,한국방송공사(KBS),,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1365,한국생산기술연구원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1366,한국소비자원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1367,한국수산경영학회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1368,한국식품연구원 스마트제조사업단,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1369,한국식품연구원 식품융합연구본부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1370,한국액셀러레이터협회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1371,한국표준과학연구원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1372,한국푸드테크현의회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1373,한국푸드테크협의회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1374,한국항공대,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1375,한국해양수산개발원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1376,한미양행,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1377,한양대 디지털헬스케어센터,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1378,한양대 산업융합학부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1379,한양대 푸드테크학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1380,한양대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1381,한양대학교 푸드테크학과,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1382,한울,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1383,한화로보틱스,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1384,한화솔루션,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1385,한화솔루션 바이오엔지니어링전략담당,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1386,한화푸드테크,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1387,해녀의 부엌,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1388,해양바이오 공동협력 연구소,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1389,해양수산개발원,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1390,현대그린푸드 그리팅사업부,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1391,협성대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1392,협의회,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1393,홍콩과학기술대,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1394,화신사이버대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1395,효사랑병원 (주)팥알,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1396,휴스턴대학교,,,,,,2026-08-08 02:14:53.013571+00:00,2026-08-08 02:14:53.013571+00:00
1397,농협식품R&D연구소,연구소,,,,,2026-08-08 02:42:41.044338+00:00,2026-08-08 02:42:41.044338+00:00
1398,에코아쿠아팜,기업,,,,,2026-08-08 02:42:41.044338+00:00,2026-08-08 02:42:41.044338+00:00
1399,서울과기대학교,대학,,,,,2026-08-08 02:42:41.044338+00:00,2026-08-08 02:42:41.044338+00:00
1400,성결대학교,대학,,,,,2026-08-08 02:42:41.044338+00:00,2026-08-08 02:42:41.044338+00:00
